醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼
0633030010,臺北榮民總醫院新竹分院,綜合醫院,03 -5962134,新竹縣竹東鎮中豐路1段81號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,安寧居家療護(甲類),復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射線科,病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10004
0634030014,臺北榮民總醫院蘇澳分院,綜合醫院,03 -9905106,宜蘭縣蘇澳鎮蘇濱路1段301號、中山路1段439號,臺北業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,安寧居家療護(甲類),復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,精神病患者居家照護,精神科日間住院治療,結核病,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,骨科,眼科,神經科,精神科,復健科,急診醫學科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,週六上午門診隔週開診（5／7，5／21）,10002
0634070018,臺北榮民總醫院員山分院,綜合醫院,03 -9222141,宜蘭縣員山鄉榮光路386號、宜蘭縣宜蘭市林森路1號,臺北業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,安寧居家療護(甲類),復健－語言治療業務,門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,結核病,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,神經科,精神科,復健科,牙科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,員山院區提供24小時急診服務,10002
0638020014,臺中榮民總醫院埔里分院,綜合醫院,049-2990833,南投縣埔里鎮蜈蚣里榮光路1號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,安寧居家療護(甲類),復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,居家照護,分娩,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,精神科日間住院治療,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,神經科,精神科,復健科,職業醫學科,急診醫學科,牙科,中醫一般科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10008
0640140012,臺中榮民總醫院灣橋分院,醫院,05 -2791072,嘉義縣竹崎鄉灣橋村石麻園38號,南區業務組,地區醫院,"安寧居家療護(乙類),復健－物理治療業務,復健－職能治療業務,安寧居家療護(甲類),門診診療,住院診療,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,兒童牙齒預防保健,口腔黏膜檢查,定量免疫法糞便潛血檢查","內科,外科,兒科,婦產科,精神科,復健科,牙科,中醫一般科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,每天有24小時急診65歲以上優免掛號費,10010
0641310018,高雄榮民總醫院臺南分院,綜合醫院,06 -3125101,臺南市永康區復興里復興路427號,南區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,骨科,神經外科,眼科,皮膚科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,急診每日24小時全年不打烊,10021
0643130018,高雄榮民總醫院屏東分院,綜合醫院,08 -7704115,屏東縣內埔鄉龍潭村昭勝路安平一巷1號,高屏業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射線科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,本院於109年10/1起，暫停夜診服務，週三眼科夜診仍正常開診。急診24小時正常服務    週六、日門診 僅開放非常態就醫,10013
0645020015,臺北榮民總醫院鳳林分院,醫院,03 -8764539,花蓮縣鳳林鎮鳳信里中正路1段2號,東區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,成人預防保健,婦女子宮頸抹片檢查,精神病患者居家照護,兒童牙齒預防保健,精神科日間住院治療","不分科,家醫科,內科,外科,骨科,精神科,復健科,急診醫學科,洗腎科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10015
0645030011,臺北榮民總醫院玉里分院,精神科醫院,03 -8883141,花蓮縣玉里鎮泰昌里新興街91號,東區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,住院安寧療護,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,兒童牙齒預防保健,精神科日間住院治療,口腔黏膜檢查,定量免疫法糞便潛血檢查","不分科,家醫科,內科,外科,兒科,婦產科,骨科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10015
0646010013,臺北榮民總醫院臺東分院,醫院,089-222995,臺東縣臺東市南榮里更生路1000號,東區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,住院安寧療護,安寧居家療護(甲類),門診診療,住院診療,血液透析,成人預防保健,婦女子宮頸抹片檢查,精神病患者居家照護,兒童牙齒預防保健,精神科日間住院治療,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科,泌尿科,耳鼻喉科,精神科,復健科,中醫一般科,放射線科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,本院急診全天24小時提供醫療服務,10014
